Year,Month,Quarter_climate,Region,avg_temp_C,total_precip_m,avg_dewpoint_C,avg_rel_humidity_pct,temp_anomaly,precip_anomaly,temp_3m_avg,precip_3m_sum,drought_index,heat_stress,Date,Quarter_commodity,Coffee_Price,PMAIZMTUSDM,PWHEAMTUSDM,PSOYBUSDM,PCOTTINDUSDM,PRICENPQUSDM,PCOCOUSDM
2015,2,1,COLOMBIA,20.183645,0.012962631,16.264658,78.25113,-0.3695446250000032,0.004340668416666667,20.183645,0.012962631,0.041295130916666985,24.0962015,2015-02-01,1,178.8885,173.758865789474,201.74206877193,364.739238868421,69.8425,409.5,2961.93571359903
2015,2,1,MINAS GERAIS (BRA),23.379852,0.008624049,17.984507,72.331535,0.18917550000000105,0.0022627437916666665,23.379852,0.008624049,-0.01665480620833344,26.99642875,2015-02-01,1,178.8885,173.758865789474,201.74206877193,364.739238868421,69.8425,409.5,2961.93571359903
2015,3,1,COLOMBIA,20.183645,0.012962631,16.264658,78.25113,-0.3695446250000032,0.004340668416666667,20.183645,0.025925262,0.041295130916666985,24.0962015,2015-03-01,1,160.735909090909,174.293821428571,202.691426666667,359.595560386364,69.3522727272727,400.727272727273,2878.03316733308
2015,3,1,MINAS GERAIS (BRA),23.379852,0.008624049,17.984507,72.331535,0.18917550000000105,0.0022627437916666665,23.379852,0.017248098,-0.01665480620833344,26.99642875,2015-03-01,1,160.735909090909,174.293821428571,202.691426666667,359.595560386364,69.3522727272727,400.727272727273,2878.03316733308
2015,4,2,COLOMBIA,20.223337,0.013211765666666667,16.911856,81.317665,0.15154962500000124,-0.0006451602083333337,20.196875666666667,0.03913702766666667,-0.01580012270833346,24.28922025,2015-04-01,2,163.997727272727,172.151577040816,195.931228253968,356.92567725,71.7025,392.409090909091,2868.27445389099
2015,4,2,MINAS GERAIS (BRA),19.781687,0.0016593433333333331,15.135549,74.634026,-0.4011817499999957,0.0006263322791666664,22.180463666666668,0.018907441333333334,0.04074450727916624,23.513388300000003,2015-04-01,2,163.997727272727,172.151577040816,195.931228253968,356.92567725,71.7025,392.409090909091,2868.27445389099
2015,5,2,COLOMBIA,20.223337,0.013211765666666667,16.911856,81.317665,0.15154962500000124,-0.0006451602083333337,20.210106333333332,0.039386162333333335,-0.01580012270833346,24.28922025,2015-05-01,2,158.482857142857,166.350389464286,193.216571166667,351.94953045,72.8631578947368,382.428571428571,3095.99671499246
2015,5,2,MINAS GERAIS (BRA),19.781687,0.0016593433333333331,15.135549,74.634026,-0.4011817499999957,0.0006263322791666664,20.981075333333333,0.011942735666666666,0.04074450727916624,23.513388300000003,2015-05-01,2,158.482857142857,166.350389464286,193.216571166667,351.94953045,72.8631578947368,382.428571428571,3095.99671499246
2015,6,2,COLOMBIA,20.223337,0.013211765666666667,16.911856,81.317665,0.15154962500000124,-0.0006451602083333337,20.223337,0.039635297,-0.01580012270833346,24.28922025,2015-06-01,2,159.755,166.813860714286,199.835441666667,354.823054806818,72.3522727272727,370.545454545455,3239.8841787899
2015,6,2,MINAS GERAIS (BRA),19.781687,0.0016593433333333331,15.135549,74.634026,-0.4011817499999957,0.0006263322791666664,19.781687,0.00497803,0.04074450727916624,23.513388300000003,2015-06-01,2,159.755,166.813860714286,199.835441666667,354.823054806818,72.3522727272727,370.545454545455,3239.8841787899
2015,7,3,COLOMBIA,20.528269,0.011427044999999999,16.062225,75.62119,0.4234261249999989,-0.00026611245833333373,20.324981,0.03785057633333333,-0.042608724958333226,24.309328500000003,2015-07-01,3,154.44652173913,179.608530357143,199.21748,372.347294454545,72.3478260869565,387.739130434783,3325.96010781497
2015,7,3,MINAS GERAIS (BRA),21.131327,0.0011357052,12.346974,57.545532,0.3943748749999969,0.00056138304625,20.231567,0.004454391866666667,-0.03887610445374969,24.0086036,2015-07-01,3,154.44652173913,179.608530357143,199.21748,372.347294454545,72.3478260869565,387.739130434783,3325.96010781497
2015,8,3,COLOMBIA,20.528269,0.011427044999999999,16.062225,75.62119,0.4234261249999989,-0.00026611245833333373,20.426625,0.03606585566666666,-0.042608724958333226,24.309328500000003,2015-08-01,3,156.923333333333,162.74069914966,173.517591587302,347.02237525,71.8225,375.571428571429,3154.01802015011
2015,8,3,MINAS GERAIS (BRA),21.131327,0.0011357052,12.346974,57.545532,0.3943748749999969,0.00056138304625,20.681447000000002,0.003930753733333333,-0.03887610445374969,24.0086036,2015-08-01,3,156.923333333333,162.74069914966,173.517591587302,347.02237525,71.8225,375.571428571429,3154.01802015011
2015,9,3,COLOMBIA,20.528269,0.011427044999999999,16.062225,75.62119,0.4234261249999989,-0.00026611245833333373,20.528269,0.034281135,-0.042608724958333226,24.309328500000003,2015-09-01,3,146.146818181818,166.077623979592,164.06922015873,323.554524,68.7363636363636,358.772727272727,3278.45236058649
2015,9,3,MINAS GERAIS (BRA),21.131327,0.0011357052,12.346974,57.545532,0.3943748749999969,0.00056138304625,21.131327,0.0034071156,-0.03887610445374969,24.0086036,2015-09-01,3,146.146818181818,166.077623979592,164.06922015873,323.554524,68.7363636363636,358.772727272727,3278.45236058649
2015,10,4,COLOMBIA,20.41271,0.010625486666666668,16.888306,80.32198,0.5226853750000018,0.00019011187500000103,20.489749333333336,0.03347957666666666,-0.05207842562500018,24.428809,2015-10-01,4,153.250454545455,171.448573214286,165.451481904762,327.419770363636,69.0272727272727,360.454545454545,3197.33984142531
